PRENOM,SEXE,ANNEES,NOMBRE NAISSANCE
VALENTIN,Homme,1987,743
VALENTIN,Homme,1986,583
VALENTIN,Homme,1985,503
VALENTIN,Homme,1984,378
VALENTIN,Homme,1983,257
VALENTIN,Homme,1982,244
VALENTIN,Homme,1981,195
VALENTIN,Homme,1980,123
VALENTIN,Homme,1931,125
VALENTIN,Homme,1930,119
VALENTIN,Homme,1929,115
VALENTIN,Homme,1928,110
VALENTIN,Homme,1927,111
VALENTIN,Homme,1926,112
VALENTIN,Homme,1925,115
VALENTIN,Homme,1924,137
VALENTIN,Homme,1922,127
VALENTIN,Homme,1921,123
VALENTIN,Homme,1920,144
VALENTIN,Homme,1918,101
VALENTIN,Homme,1914,136
VALENTIN,Homme,1913,158
VALENTIN,Homme,1912,179
VALENTIN,Homme,1911,153
VALENTIN,Homme,1910,163
VALENTIN,Homme,1909,152
VALENTIN,Homme,1908,166
VALENTIN,Homme,1907,153
VALENTIN,Homme,1906,141
VALENTIN,Homme,1905,150
VALENTIN,Homme,1904,142
VALENTIN,Homme,1903,150
VALENTIN,Homme,1902,159
VALENTIN,Homme,1901,177
VALENTIN,Homme,1900,157
VALENTINA,Femme,2020,357
VALENTINA,Femme,2019,280
VALENTINA,Femme,2018,298
VALENTINA,Femme,2017,280
VALENTINA,Femme,2016,259
VALENTINA,Femme,2015,272
VALENTINA,Femme,2014,272
VALENTINA,Femme,2013,328
VALENTINA,Femme,2012,232
VALENTINE,Femme,2020,756
VALENTINE,Femme,2019,759
VALENTINE,Femme,2018,755
VALENTINE,Femme,2017,830
VALENTINE,Femme,2016,878
VALENTINE,Femme,2015,992
VALENTINE,Femme,2014,883
VALENTINE,Femme,2013,927
VALENTINE,Femme,2012,989
VALENTINE,Femme,2011,958
VALENTINE,Femme,2010,854
VALENTINE,Femme,2009,890
VALENTINE,Femme,2008,983
VALENTINE,Femme,2007,972
VALENTINE,Femme,2006,1079
VALENTINE,Femme,2005,1070
VALENTINE,Femme,2004,1075
VALENTINE,Femme,2003,1201
VALENTINE,Femme,2002,1153
VALENTINE,Femme,2001,1195
VALENTINE,Femme,2000,1498
VALENTINE,Femme,1999,1629
VALENTINE,Femme,1998,1579
VALENTINE,Femme,1997,1752
VALENTINE,Femme,1996,1240
VALENTINE,Femme,1995,869
VALENTINE,Femme,1994,719
VALENTINE,Femme,1993,681
VALENTINE,Femme,1992,595
VALENTINE,Femme,1991,581
VALENTINE,Femme,1990,471
VALENTINE,Femme,1989,410
VALENTINE,Femme,1988,320
VALENTINE,Femme,1987,239
VALENTINE,Femme,1986,219
VALENTINE,Femme,1985,228
VALENTINE,Femme,1984,165
VALENTINE,Femme,1983,123
VALENTINE,Femme,1982,160
VALENTINE,Femme,1981,166
VALENTINE,Femme,1980,121
VALENTINE,Femme,1979,130
VALENTINE,Femme,1978,119
VALENTINE,Femme,1935,101
VALENTINE,Femme,1933,134
VALENTINE,Femme,1932,123
VALENTINE,Femme,1931,165
VALENTINE,Femme,1930,166
VALENTINE,Femme,1929,180
VALENTINE,Femme,1928,194
VALENTINE,Femme,1927,213
VALENTINE,Femme,1926,206
VALENTINE,Femme,1925,270
VALENTINE,Femme,1924,257
VALENTINE,Femme,1923,259
VALENTINE,Femme,1922,279
VALENTINE,Femme,1921,358
VALENTINE,Femme,1920,419
VALENTINE,Femme,1919,237
VALENTINE,Femme,1918,224
VALENTINE,Femme,1917,187
VALENTINE,Femme,1916,193
VALENTINE,Femme,1915,233
VALENTINE,Femme,1914,406
VALENTINE,Femme,1913,491
VALENTINE,Femme,1912,528
VALENTINE,Femme,1911,489
VALENTINE,Femme,1910,580
VALENTINE,Femme,1909,525
VALENTINE,Femme,1908,618
VALENTINE,Femme,1907,658
VALENTINE,Femme,1906,699
VALENTINE,Femme,1905,646
VALENTINE,Femme,1904,590
VALENTINE,Femme,1903,681
VALENTINE,Femme,1902,639
VALENTINE,Femme,1901,796
VALENTINE,Femme,1900,702
VALERIAN,Homme,1993,110
VALERIAN,Homme,1992,122
VALERIAN,Homme,1991,117
VALERIE,Femme,1998,116
VALERIE,Femme,1997,113
VALERIE,Femme,1996,150
VALERIE,Femme,1995,152
VALERIE,Femme,1994,200
VALERIE,Femme,1993,202
VALERIE,Femme,1992,285
VALERIE,Femme,1991,322
VALERIE,Femme,1990,483
VALERIE,Femme,1989,631
VALERIE,Femme,1988,742
VALERIE,Femme,1987,858
VALERIE,Femme,1986,1049
VALERIE,Femme,1985,1084
VALERIE,Femme,1984,1393
VALERIE,Femme,1983,1656
VALERIE,Femme,1982,1951
VALERIE,Femme,1981,2342
VALERIE,Femme,1980,2850
VALERIE,Femme,1979,3173
VALERIE,Femme,1978,3921
VALERIE,Femme,1977,4435
VALERIE,Femme,1976,5474
VALERIE,Femme,1975,7038
VALERIE,Femme,1974,8831
VALERIE,Femme,1973,12351
VALERIE,Femme,1972,14567
VALERIE,Femme,1971,16839
VALERIE,Femme,1970,19389
VALERIE,Femme,1969,22558
VALERIE,Femme,1968,21763
VALERIE,Femme,1967,22462
VALERIE,Femme,1966,20264
VALERIE,Femme,1965,16304
VALERIE,Femme,1964,12957
VALERIE,Femme,1963,8385
VALERIE,Femme,1962,5109
VALERIE,Femme,1961,2726
VALERIE,Femme,1960,1359
VALERIE,Femme,1959,688
VALERIE,Femme,1958,447
VALERIE,Femme,1957,290
VALERIE,Femme,1956,226
VALERIE,Femme,1955,135
VALERIE,Femme,1914,111
VALERIE,Femme,1913,112
VALERIE,Femme,1912,123
VALERIE,Femme,1911,110
VALERIE,Femme,1910,167
VALERIE,Femme,1909,148
VALERIE,Femme,1908,166
VALERIE,Femme,1907,156
VALERIE,Femme,1906,164
VALERIE,Femme,1905,161
VALERIE,Femme,1904,170
VALERIE,Femme,1903,167
VALERIE,Femme,1902,159
VALERIE,Femme,1901,165
VALERIE,Femme,1900,155
VALERY,Homme,1976,135
VALERY,Homme,1975,235
VALERY,Homme,1974,288
VALERY,Homme,1973,210
VALERY,Homme,1972,236
VALERY,Homme,1971,280
VALERY,Homme,1970,304
VALERY,Homme,1969,219
VALERY,Homme,1968,212
VALERY,Homme,1967,213
VALERY,Homme,1966,239
VALERY,Homme,1965,184
VALERY,Homme,1964,180
VALERY,Homme,1963,150
VANESSA,Femme,2012,121
VANESSA,Femme,2011,120
VANESSA,Femme,2010,143
VANESSA,Femme,2009,166
VANESSA,Femme,2008,169
VANESSA,Femme,2007,180
VANESSA,Femme,2006,196
VANESSA,Femme,2005,211
VANESSA,Femme,2004,236
VANESSA,Femme,2003,294
VANESSA,Femme,2002,332
VANESSA,Femme,2001,344
VANESSA,Femme,2000,393
VANESSA,Femme,1999,406
VANESSA,Femme,1998,475
VANESSA,Femme,1997,462
VANESSA,Femme,1996,472
VANESSA,Femme,1995,494
VANESSA,Femme,1994,564
VANESSA,Femme,1993,721
VANESSA,Femme,1992,933
VANESSA,Femme,1991,1158
VANESSA,Femme,1990,1871
VANESSA,Femme,1989,3372
VANESSA,Femme,1988,5468
VANESSA,Femme,1987,4989
VANESSA,Femme,1986,4523
VANESSA,Femme,1985,4466
VANESSA,Femme,1984,4222
VANESSA,Femme,1983,4846
VANESSA,Femme,1982,5848
VANESSA,Femme,1981,5303
VANESSA,Femme,1980,4423
VANESSA,Femme,1979,4184
VANESSA,Femme,1978,4241
VANESSA,Femme,1977,3588
VANESSA,Femme,1976,2196
VANESSA,Femme,1975,2049
VANESSA,Femme,1974,1708
VANESSA,Femme,1973,1567
VANESSA,Femme,1972,1478
VANESSA,Femme,1971,577
VANESSA,Femme,1970,339
VANESSA,Femme,1969,164
VANINA,Femme,1979,135
VANINA,Femme,1978,140
VANINA,Femme,1977,144
VANINA,Femme,1976,179
VANINA,Femme,1975,424
VERONIQUE,Femme,1993,117
VERONIQUE,Femme,1992,130
VERONIQUE,Femme,1991,162
VERONIQUE,Femme,1990,189
VERONIQUE,Femme,1989,255
VERONIQUE,Femme,1988,333
VERONIQUE,Femme,1987,441
VERONIQUE,Femme,1986,537
VERONIQUE,Femme,1985,673
VERONIQUE,Femme,1984,835
VERONIQUE,Femme,1983,1005
VERONIQUE,Femme,1982,1259
VERONIQUE,Femme,1981,1574
VERONIQUE,Femme,1980,1894
VERONIQUE,Femme,1979,2101
VERONIQUE,Femme,1978,2558
VERONIQUE,Femme,1977,3081
VERONIQUE,Femme,1976,3655
VERONIQUE,Femme,1975,4545
VERONIQUE,Femme,1974,5291
VERONIQUE,Femme,1973,6886
VERONIQUE,Femme,1972,7386
VERONIQUE,Femme,1971,8478
VERONIQUE,Femme,1970,9746
VERONIQUE,Femme,1969,10893
VERONIQUE,Femme,1968,11842
VERONIQUE,Femme,1967,13039
VERONIQUE,Femme,1966,14367
VERONIQUE,Femme,1965,14671
VERONIQUE,Femme,1964,14983
VERONIQUE,Femme,1963,16207
VERONIQUE,Femme,1962,14667
VERONIQUE,Femme,1961,13362
VERONIQUE,Femme,1960,10215
VERONIQUE,Femme,1959,8549
VERONIQUE,Femme,1958,6469
VERONIQUE,Femme,1957,5320
VERONIQUE,Femme,1956,3350
VERONIQUE,Femme,1955,2913
VERONIQUE,Femme,1954,1886
VERONIQUE,Femme,1953,1377
VERONIQUE,Femme,1952,1224
VERONIQUE,Femme,1951,847
VERONIQUE,Femme,1950,750
VERONIQUE,Femme,1949,562
VERONIQUE,Femme,1948,405
VERONIQUE,Femme,1947,332
VERONIQUE,Femme,1946,213
VERONIQUE,Femme,1945,161
VERONIQUE,Femme,1944,103
VIANNEY,Homme,2009,106
VIANNEY,Homme,2007,102
VIANNEY,Homme,2006,101
VIANNEY,Homme,1996,116
VIANNEY,Homme,1995,110
VIANNEY,Homme,1994,116
VIANNEY,Homme,1992,142
VIANNEY,Homme,1991,135
VIANNEY,Homme,1990,146
VIANNEY,Homme,1989,145
VIANNEY,Homme,1988,137
VIANNEY,Homme,1987,141
VIANNEY,Homme,1986,136
VIANNEY,Homme,1985,121
VIANNEY,Homme,1984,102
VIANNEY,Homme,1980,102
VICTOIRE,Femme,2020,1548
VICTOIRE,Femme,2019,1364
VICTOIRE,Femme,2018,1215
VICTOIRE,Femme,2017,1034
VICTOIRE,Femme,2016,871
VICTOIRE,Femme,2015,904
VICTOIRE,Femme,2014,838
VICTOIRE,Femme,2013,718
VICTOIRE,Femme,2012,706
VICTOIRE,Femme,2011,719
VICTOIRE,Femme,2010,619
VICTOIRE,Femme,2009,540
VICTOIRE,Femme,2008,435
VICTOIRE,Femme,2007,453
VICTOIRE,Femme,2006,515
VICTOIRE,Femme,2005,515
VICTOIRE,Femme,2004,442
VICTOIRE,Femme,2003,409
VICTOIRE,Femme,2002,394
VICTOIRE,Femme,2001,382
VICTOIRE,Femme,2000,407
VICTOIRE,Femme,1999,367
VICTOIRE,Femme,1998,418
VICTOIRE,Femme,1997,397
VICTOIRE,Femme,1996,365
VICTOIRE,Femme,1995,304
VICTOIRE,Femme,1994,250
VICTOIRE,Femme,1993,192
VICTOIRE,Femme,1992,164
VICTOIRE,Femme,1991,160
VICTOIRE,Femme,1990,140
VICTOIRE,Femme,1989,138
VICTOIRE,Femme,1988,110
VICTOIRE,Femme,1945,127
VICTOIRE,Femme,1928,105
VICTOIRE,Femme,1927,103
VICTOIRE,Femme,1925,119
VICTOIRE,Femme,1924,145
VICTOIRE,Femme,1923,109
VICTOIRE,Femme,1921,120
VICTOIRE,Femme,1920,153
VICTOIRE,Femme,1919,237
VICTOIRE,Femme,1918,287
VICTOIRE,Femme,1917,128
VICTOIRE,Femme,1916,186
VICTOIRE,Femme,1915,187
VICTOIRE,Femme,1914,202
VICTOIRE,Femme,1913,139
VICTOIRE,Femme,1912,148
VICTOIRE,Femme,1911,166
VICTOIRE,Femme,1910,165
VICTOIRE,Femme,1909,156
VICTOIRE,Femme,1908,193
VICTOIRE,Femme,1907,189
VICTOIRE,Femme,1906,191
VICTOIRE,Femme,1905,179
VICTOIRE,Femme,1904,203
VICTOIRE,Femme,1903,204
VICTOIRE,Femme,1902,220
VICTOIRE,Femme,1901,214
VICTOIRE,Femme,1900,206
VICTOR,Homme,2020,1809
VICTOR,Homme,2019,1871
VICTOR,Homme,2018,2117
VICTOR,Homme,2017,2088
VICTOR,Homme,2016,2058
VICTOR,Homme,2015,2031
VICTOR,Homme,2014,2061
VICTOR,Homme,2013,1934
VICTOR,Homme,2012,1875
VICTOR,Homme,2011,1803
VICTOR,Homme,2010,1917
VICTOR,Homme,2009,1798
VICTOR,Homme,2008,1896
VICTOR,Homme,2007,1874
VICTOR,Homme,2006,2001
VICTOR,Homme,2005,2105
VICTOR,Homme,2004,2083
VICTOR,Homme,2003,2274
VICTOR,Homme,2002,2449
VICTOR,Homme,2001,2501
VICTOR,Homme,2000,2727
VICTOR,Homme,1999,2652
VICTOR,Homme,1998,2766
VICTOR,Homme,1997,2528
VICTOR,Homme,1996,2383
VICTOR,Homme,1995,2162
VICTOR,Homme,1994,1947
VICTOR,Homme,1993,1714
VICTOR,Homme,1992,1658
VICTOR,Homme,1991,1498
VICTOR,Homme,1990,1163
VICTOR,Homme,1989,1093
VICTOR,Homme,1988,838
VICTOR,Homme,1987,757
VICTOR,Homme,1986,547
VICTOR,Homme,1985,483
VICTOR,Homme,1984,354
VICTOR,Homme,1983,320
VICTOR,Homme,1982,289
VICTOR,Homme,1981,300
VICTOR,Homme,1980,279
VICTOR,Homme,1979,258
VICTOR,Homme,1978,301
VICTOR,Homme,1977,336
VICTOR,Homme,1976,326
VICTOR,Homme,1975,348
VICTOR,Homme,1974,450
VICTOR,Homme,1973,466
VICTOR,Homme,1972,500
VICTOR,Homme,1971,485
VICTOR,Homme,1970,341
VICTOR,Homme,1969,304
VICTOR,Homme,1968,297
VICTOR,Homme,1967,235
VICTOR,Homme,1966,196
VICTOR,Homme,1965,203
VICTOR,Homme,1964,202
VICTOR,Homme,1963,190
VICTOR,Homme,1962,190
VICTOR,Homme,1961,199
VICTOR,Homme,1960,212
VICTOR,Homme,1959,215
VICTOR,Homme,1958,241
VICTOR,Homme,1957,200
VICTOR,Homme,1956,196
VICTOR,Homme,1955,214
VICTOR,Homme,1954,224
VICTOR,Homme,1953,219
VICTOR,Homme,1952,248
VICTOR,Homme,1951,278
VICTOR,Homme,1950,276
VICTOR,Homme,1949,288
VICTOR,Homme,1948,286
VICTOR,Homme,1947,295
VICTOR,Homme,1946,324
VICTOR,Homme,1945,297
VICTOR,Homme,1944,325
VICTOR,Homme,1943,303
VICTOR,Homme,1942,366
VICTOR,Homme,1941,380
VICTOR,Homme,1940,435
VICTOR,Homme,1939,512
VICTOR,Homme,1938,539
VICTOR,Homme,1937,555
VICTOR,Homme,1936,581
VICTOR,Homme,1935,666
VICTOR,Homme,1934,770
VICTOR,Homme,1933,796
VICTOR,Homme,1932,833
VICTOR,Homme,1931,877
VICTOR,Homme,1930,947
VICTOR,Homme,1929,878
VICTOR,Homme,1928,989
VICTOR,Homme,1927,1031
VICTOR,Homme,1926,1085
VICTOR,Homme,1925,1228
VICTOR,Homme,1924,1216
VICTOR,Homme,1923,1257
VICTOR,Homme,1922,1323
VICTOR,Homme,1921,1452
VICTOR,Homme,1920,1568
VICTOR,Homme,1919,1019
VICTOR,Homme,1918,946
VICTOR,Homme,1917,784
VICTOR,Homme,1916,856
VICTOR,Homme,1915,1036
VICTOR,Homme,1914,1692
VICTOR,Homme,1913,1555
VICTOR,Homme,1912,1588
VICTOR,Homme,1911,1581
VICTOR,Homme,1910,1666
VICTOR,Homme,1909,1726
VICTOR,Homme,1908,1791
VICTOR,Homme,1907,1696
VICTOR,Homme,1906,1743
VICTOR,Homme,1905,1697
VICTOR,Homme,1904,1633
VICTOR,Homme,1903,1674
VICTOR,Homme,1902,1695
VICTOR,Homme,1901,1676
VICTOR,Homme,1900,1487
VICTORIA,Femme,2020,1404
VICTORIA,Femme,2019,1368
VICTORIA,Femme,2018,1318
VICTORIA,Femme,2017,1174
VICTORIA,Femme,2016,1173
VICTORIA,Femme,2015,1180
VICTORIA,Femme,2014,1038
VICTORIA,Femme,2013,945
VICTORIA,Femme,2012,827
VICTORIA,Femme,2011,767
VICTORIA,Femme,2010,738
VICTORIA,Femme,2009,785
VICTORIA,Femme,2008,829
VICTORIA,Femme,2007,830
VICTORIA,Femme,2006,806
VICTORIA,Femme,2005,802
VICTORIA,Femme,2004,959
VICTORIA,Femme,2003,809
VICTORIA,Femme,2002,908
VICTORIA,Femme,2001,926
VICTORIA,Femme,2000,1095
VICTORIA,Femme,1999,1051
VICTORIA,Femme,1998,1197
VICTORIA,Femme,1997,1183
VICTORIA,Femme,1996,1121
VICTORIA,Femme,1995,1259
VICTORIA,Femme,1994,1047
VICTORIA,Femme,1993,870
VICTORIA,Femme,1992,957
VICTORIA,Femme,1991,804
VICTORIA,Femme,1990,565
VICTORIA,Femme,1989,347
VICTORIA,Femme,1988,276
VICTORIA,Femme,1987,255
VICTORIA,Femme,1986,218
VICTORIA,Femme,1985,194
VICTORIA,Femme,1984,159
VICTORIA,Femme,1983,133
VICTORIA,Femme,1982,132
VICTORIA,Femme,1934,101
VICTORIA,Femme,1931,104
VICTORIA,Femme,1930,110
VICTORIA,Femme,1929,114
VICTORIA,Femme,1928,119
VICTORIA,Femme,1927,147
VICTORIA,Femme,1926,169
VICTORIA,Femme,1925,155
VICTORIA,Femme,1924,155
VICTORIA,Femme,1923,157
VICTORIA,Femme,1922,182
VICTORIA,Femme,1921,166
VICTORIA,Femme,1920,192
VICTORIA,Femme,1919,141
VICTORIA,Femme,1918,151
VICTORIA,Femme,1917,109
VICTORIA,Femme,1916,130
VICTORIA,Femme,1915,190
VICTORIA,Femme,1914,229
VICTORIA,Femme,1913,242
VICTORIA,Femme,1912,269
VICTORIA,Femme,1911,194
VICTORIA,Femme,1910,252
VICTORIA,Femme,1909,264
VICTORIA,Femme,1908,259
VICTORIA,Femme,1907,267
VICTORIA,Femme,1906,283
VICTORIA,Femme,1905,232
VICTORIA,Femme,1904,284
VICTORIA,Femme,1903,232
VICTORIA,Femme,1902,289
VICTORIA,Femme,1901,274
VICTORIA,Femme,1900,260
VICTORIEN,Homme,2004,111
VICTORIEN,Homme,2002,115
VICTORIEN,Homme,2001,114
VICTORIEN,Homme,2000,160
VICTORIEN,Homme,1999,125
VICTORIEN,Homme,1998,160
VICTORIEN,Homme,1997,161
VICTORIEN,Homme,1996,193
VICTORIEN,Homme,1995,147
VICTORIEN,Homme,1994,171
VICTORIEN,Homme,1993,138
VICTORIEN,Homme,1992,159
VICTORIEN,Homme,1991,168
VICTORIEN,Homme,1990,157
VICTORIEN,Homme,1989,155
VICTORIEN,Homme,1988,127
VICTORIEN,Homme,1987,109
VICTORIEN,Homme,1985,121
VICTORINE,Femme,2007,112
VICTORINE,Femme,2004,104
VICTORINE,Femme,2003,113
VICTORINE,Femme,2002,116
VICTORINE,Femme,2001,125
VICTORINE,Femme,2000,129
VICTORINE,Femme,1999,123
VICTORINE,Femme,1998,146
VICTORINE,Femme,1997,153
VICTORINE,Femme,1996,111
VICTORINE,Femme,1995,106
VICTORINE,Femme,1933,108
VICTORINE,Femme,1932,148
VICTORINE,Femme,1931,143
VICTORINE,Femme,1930,149
VICTORINE,Femme,1929,169
VICTORINE,Femme,1928,192
VICTORINE,Femme,1927,171
VICTORINE,Femme,1926,209
VICTORINE,Femme,1925,243
VICTORINE,Femme,1924,245
VICTORINE,Femme,1923,272
VICTORINE,Femme,1922,245
VICTORINE,Femme,1921,296
VICTORINE,Femme,1920,342
VICTORINE,Femme,1919,242
VICTORINE,Femme,1918,269
VICTORINE,Femme,1917,196
VICTORINE,Femme,1916,246
VICTORINE,Femme,1915,258
VICTORINE,Femme,1914,505
VICTORINE,Femme,1913,509
VICTORINE,Femme,1912,522
VICTORINE,Femme,1911,524
VICTORINE,Femme,1910,556
VICTORINE,Femme,1909,597
VICTORINE,Femme,1908,607
VICTORINE,Femme,1907,643
VICTORINE,Femme,1906,642
VICTORINE,Femme,1905,701
VICTORINE,Femme,1904,724
VICTORINE,Femme,1903,754
VICTORINE,Femme,1902,760
VICTORINE,Femme,1901,801
VICTORINE,Femme,1900,777
VINCENT,Homme,2019,106
VINCENT,Homme,2018,149
VINCENT,Homme,2017,160
VINCENT,Homme,2016,180
VINCENT,Homme,2015,215
VINCENT,Homme,2014,254
VINCENT,Homme,2013,249
VINCENT,Homme,2012,361
VINCENT,Homme,2011,428
VINCENT,Homme,2010,430
VINCENT,Homme,2009,532
VINCENT,Homme,2008,586
VINCENT,Homme,2007,715
VINCENT,Homme,2006,931
VINCENT,Homme,2005,1016
VINCENT,Homme,2004,1225
VINCENT,Homme,2003,1607
VINCENT,Homme,2002,1838
VINCENT,Homme,2001,2232
VINCENT,Homme,2000,2783
VINCENT,Homme,1999,3042
VINCENT,Homme,1998,3416
VINCENT,Homme,1997,3867
VINCENT,Homme,1996,4463
VINCENT,Homme,1995,4224
VINCENT,Homme,1994,4286
VINCENT,Homme,1993,4244
VINCENT,Homme,1992,4588
VINCENT,Homme,1991,5179
VINCENT,Homme,1990,5234
VINCENT,Homme,1989,5544
VINCENT,Homme,1988,5147
VINCENT,Homme,1987,5520
VINCENT,Homme,1986,5946
VINCENT,Homme,1985,6147
VINCENT,Homme,1984,6309
VINCENT,Homme,1983,6415
VINCENT,Homme,1982,6811
VINCENT,Homme,1981,7124
VINCENT,Homme,1980,7093
VINCENT,Homme,1979,6444
VINCENT,Homme,1978,5772
VINCENT,Homme,1977,6094
VINCENT,Homme,1976,5581
VINCENT,Homme,1975,5731
VINCENT,Homme,1974,5649
VINCENT,Homme,1973,5766
VINCENT,Homme,1972,6171
VINCENT,Homme,1971,5495
VINCENT,Homme,1970,4923
VINCENT,Homme,1969,4393
VINCENT,Homme,1968,4070
VINCENT,Homme,1967,3382
VINCENT,Homme,1966,3267
VINCENT,Homme,1965,3206
VINCENT,Homme,1964,2934
VINCENT,Homme,1963,2584
VINCENT,Homme,1962,2505
VINCENT,Homme,1961,2122
VINCENT,Homme,1960,1923
VINCENT,Homme,1959,1416
VINCENT,Homme,1958,1243
VINCENT,Homme,1957,1106
VINCENT,Homme,1956,895
VINCENT,Homme,1955,720
VINCENT,Homme,1954,617
VINCENT,Homme,1953,570
VINCENT,Homme,1952,609
VINCENT,Homme,1951,580
VINCENT,Homme,1950,571
VINCENT,Homme,1949,508
VINCENT,Homme,1948,469
VINCENT,Homme,1947,346
VINCENT,Homme,1946,346
VINCENT,Homme,1945,243
VINCENT,Homme,1944,217
VINCENT,Homme,1943,210
VINCENT,Homme,1942,195
VINCENT,Homme,1941,216
VINCENT,Homme,1940,251
VINCENT,Homme,1939,236
VINCENT,Homme,1938,231
VINCENT,Homme,1937,236
VINCENT,Homme,1936,227
VINCENT,Homme,1935,288
VINCENT,Homme,1934,293
VINCENT,Homme,1933,323
VINCENT,Homme,1932,325
VINCENT,Homme,1931,312
VINCENT,Homme,1930,374
VINCENT,Homme,1929,336
VINCENT,Homme,1928,352
VINCENT,Homme,1927,377
VINCENT,Homme,1926,376
VINCENT,Homme,1925,348
VINCENT,Homme,1924,416
VINCENT,Homme,1923,376
VINCENT,Homme,1922,359
VINCENT,Homme,1921,355
VINCENT,Homme,1920,382
VINCENT,Homme,1919,259
VINCENT,Homme,1918,241
VINCENT,Homme,1917,234
VINCENT,Homme,1916,219
VINCENT,Homme,1915,202
VINCENT,Homme,1914,328
VINCENT,Homme,1913,367
VINCENT,Homme,1912,333
VINCENT,Homme,1911,340
VINCENT,Homme,1910,316
VINCENT,Homme,1909,325
VINCENT,Homme,1908,291
VINCENT,Homme,1907,287
VINCENT,Homme,1906,345
VINCENT,Homme,1905,342
VINCENT,Homme,1904,307
VINCENT,Homme,1903,266
VINCENT,Homme,1902,280
VINCENT,Homme,1901,261
VINCENT,Homme,1900,271
VIOLAINE,Femme,1996,114
VIOLAINE,Femme,1995,127
VIOLAINE,Femme,1994,151
VIOLAINE,Femme,1993,150
VIOLAINE,Femme,1992,185
VIOLAINE,Femme,1991,201
VIOLAINE,Femme,1990,227
VIOLAINE,Femme,1989,243
VIOLAINE,Femme,1988,272
VIOLAINE,Femme,1987,226
VIOLAINE,Femme,1986,243
VIOLAINE,Femme,1985,222
VIOLAINE,Femme,1984,264
VIOLAINE,Femme,1983,303
VIOLAINE,Femme,1982,313
VIOLAINE,Femme,1981,331
VIOLAINE,Femme,1980,308
VIOLAINE,Femme,1979,298
VIOLAINE,Femme,1978,229
VIOLAINE,Femme,1977,191
VIOLAINE,Femme,1976,194
VIOLAINE,Femme,1975,161
VIOLAINE,Femme,1974,150
VIOLAINE,Femme,1973,166
VIOLAINE,Femme,1972,174
VIOLAINE,Femme,1971,182
VIOLAINE,Femme,1970,137
VIOLAINE,Femme,1969,130
VIOLAINE,Femme,1968,140
VIOLAINE,Femme,1967,151
VIOLAINE,Femme,1966,131
VIOLETTE,Femme,2020,224
VIOLETTE,Femme,2019,237
VIOLETTE,Femme,2018,200
VIOLETTE,Femme,2017,201
VIOLETTE,Femme,2016,223
VIOLETTE,Femme,2015,243
VIOLETTE,Femme,2014,320
VIOLETTE,Femme,2013,370
VIOLETTE,Femme,2012,452
VIOLETTE,Femme,2011,424
VIOLETTE,Femme,2010,419
VIOLETTE,Femme,2009,374
VIOLETTE,Femme,2008,411
VIOLETTE,Femme,2007,409
VIOLETTE,Femme,2006,404
VIOLETTE,Femme,2005,309
VIOLETTE,Femme,2004,228
VIOLETTE,Femme,2003,240
VIOLETTE,Femme,2002,244
VIOLETTE,Femme,2001,216
VIOLETTE,Femme,2000,233
VIOLETTE,Femme,1999,171
VIOLETTE,Femme,1998,108
VIOLETTE,Femme,1997,113
VIOLETTE,Femme,1996,112
VIOLETTE,Femme,1995,108
VIOLETTE,Femme,1992,115
VIOLETTE,Femme,1990,118
VIOLETTE,Femme,1989,105
VIOLETTE,Femme,1988,125
VIOLETTE,Femme,1987,101
VIOLETTE,Femme,1966,121
VIOLETTE,Femme,1965,123
VIOLETTE,Femme,1964,156
VIOLETTE,Femme,1963,186
VIOLETTE,Femme,1962,177
VIOLETTE,Femme,1961,188
VIOLETTE,Femme,1960,216
VIOLETTE,Femme,1959,245
VIOLETTE,Femme,1958,234
VIOLETTE,Femme,1957,296
VIOLETTE,Femme,1956,279
VIOLETTE,Femme,1955,333
VIOLETTE,Femme,1954,403
VIOLETTE,Femme,1953,377
VIOLETTE,Femme,1952,301
VIOLETTE,Femme,1951,278
VIOLETTE,Femme,1950,288
VIOLETTE,Femme,1949,272
VIOLETTE,Femme,1948,272
VIOLETTE,Femme,1947,275
VIOLETTE,Femme,1946,279
VIOLETTE,Femme,1945,212
VIOLETTE,Femme,1944,182
VIOLETTE,Femme,1943,150
VIOLETTE,Femme,1942,182
VIOLETTE,Femme,1941,127
VIOLETTE,Femme,1940,157
VIOLETTE,Femme,1939,176
VIOLETTE,Femme,1938,177
VIOLETTE,Femme,1937,219
VIOLETTE,Femme,1936,220
VIOLETTE,Femme,1935,266
VIOLETTE,Femme,1934,291
VIOLETTE,Femme,1933,301
VIOLETTE,Femme,1932,294
VIOLETTE,Femme,1931,298
VIOLETTE,Femme,1930,343
VIOLETTE,Femme,1929,275
VIOLETTE,Femme,1928,285
VIOLETTE,Femme,1927,266
VIOLETTE,Femme,1926,280
VIOLETTE,Femme,1925,267
VIOLETTE,Femme,1924,223
VIOLETTE,Femme,1923,241
VIOLETTE,Femme,1922,258
VIOLETTE,Femme,1921,229
VIOLETTE,Femme,1920,276
VIOLETTE,Femme,1919,186
VIOLETTE,Femme,1918,153
VIOLETTE,Femme,1917,123
VIOLETTE,Femme,1916,104
VIOLETTE,Femme,1914,174
VIOLETTE,Femme,1913,185
VIOLETTE,Femme,1912,165
VIOLETTE,Femme,1911,158
VIOLETTE,Femme,1910,107
